Z,A,E,Theta,omega,cross_section,E_omega,cos_Theta,E_ela,E_inela
26,56,3.595,20.016,0.675,30.5,1.2681473485631272,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.69,35.232142857142854,1.2616328930054361,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.705,38.160714285714285,1.255118437447746,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.72,40.642857142857146,1.2486039818900634,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.735,37.07142857142857,1.2420895263323746,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.75,38.07142857142857,1.23557507077469,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.765,41.0,1.2290606152170027,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.78,39.535714285714285,1.2225461596593123,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.795,39.5,1.21603170410163,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.81,42.535714285714285,1.2095172485439376,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.825,41.69642857142857,1.2030027929862532,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.84,47.982142857142854,1.196488337428566,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.855,44.92857142857143,1.1899738818708796,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.87,46.69642857142857,1.1834594263131901,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,20.016,0.885,46.357142857142854,1.1769449707555049,0.9395970741058203,0.6748823605602826,0.9494302777037109
26,56,3.595,25.012,0.36,0.002141071428571429,2.1813073240938223,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.375,0.0025357142857142857,2.171193070659072,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.39,0.0026660714285714282,2.1610788172243263,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.405,0.005744642857142857,2.150964563789581,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.42,0.0107875,2.140850310354833,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.435,0.0119375,2.1307360569200893,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.45,0.022,2.120621803485339,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.465,0.0178,2.1105075500505897,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.48,0.031,2.100393296615841,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.495,0.03453571428571429,2.0902790431810967,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.51,0.05585714285714286,2.0801647897463496,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.525,0.06639285714285714,2.0700505363115997,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.54,0.07491071428571429,2.0599362828768575,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.555,0.104,2.0498220294421086,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.57,0.1419642857142857,2.039707776007361,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.585,0.15928571428571428,2.029593522572614,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.6,0.16917857142857143,2.0194792691378676,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.615,0.17982142857142858,2.009365015703118,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.63,0.26589285714285715,1.9992507622683733,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.645,0.30624999999999997,1.989136508833622,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.66,0.3417857142857143,1.9790222553988785,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.675,0.45125,1.9689080019641287,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.69,0.5251785714285714,1.9587937485293796,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.705,0.7205357142857143,1.9486794950946313,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.72,0.9242857142857143,1.938565241659887,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.735,1.1039285714285714,1.9284509882251402,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.75,1.3,1.918336734790394,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.765,1.5035714285714286,1.908222481355645,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.78,1.9410714285714286,1.8981082279208965,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.795,2.2625,1.8879939744861525,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.81,2.398214285714286,1.877879721051402,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.825,2.814285714285714,1.8677654676166595,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.84,3.0660714285714286,1.8576512141819106,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.855,3.4642857142857144,1.8475369607471661,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.87,4.121428571428572,1.837422707312415,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.885,4.2,1.827308453877668,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.9,4.576785714285714,1.8171942004429185,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.915,5.103571428571429,1.807079947008173,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.93,5.494642857142857,1.796965693573425,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.945,5.496428571428572,1.7868514401386812,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.96,5.858928571428572,1.776737186703931,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.975,6.707142857142857,1.766622933269185,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,0.99,6.439285714285715,1.7565086798344363,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,1.005,7.378571428571428,1.7463944263996884,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,1.02,7.489285714285714,1.7362801729649444,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,1.035,7.1125,1.7261659195301944,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,1.05,7.6000000000000005,1.7160516660954483,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,1.065,8.667857142857143,1.7059374126606999,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,1.08,9.264285714285714,1.6958231592259552,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,1.095,8.855357142857143,1.6857089057912045,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,1.11,9.303571428571429,1.6755946523564613,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,1.125,9.273214285714285,1.6654803989217122,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,1.14,9.0875,1.6553661454869655,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,25.012,1.155,10.775,1.645251892052214,0.9062192541979858,0.9493330610330238,1.1980772683684446
26,56,3.595,30.01,0.6,0.0016530357142857143,2.8868951380361554,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.645,0.0021946428571428572,2.843519418099047,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.66,0.0035535714285714268,2.8290608447866825,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.675,0.003933928571428572,2.8146022714743117,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.69,0.0053124999999999995,2.800143698161942,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.705,0.0050464285714285715,2.7856851248495724,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.72,0.0063,2.7712265515372074,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.735,0.009721428571428572,2.7567679782248393,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.75,0.009275,2.742309404912472,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.765,0.012510714285714286,2.7278508316001058,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.78,0.014769642857142856,2.7133922582877363,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.795,0.021339285714285717,2.6989336849753713,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.81,0.02198214285714286,2.684475111662996,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.825,0.026999999999999996,2.670016538350633,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.84,0.031660714285714285,2.655557965038263,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.855,0.03526785714285714,2.6410993917258976,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.87,0.05198214285714286,2.626640818413529,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.885,0.05794642857142857,2.6121822451011614,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.9,0.057875,2.5977236717887906,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.915,0.10980357142857143,2.5832650984764243,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.93,0.11157142857142854,2.5688065251640553,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.945,0.12598214285714285,2.5543479518516907,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.96,0.17723214285714287,2.539889378539316,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.975,0.17964285714285716,2.5254308052269523,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,0.99,0.21910714285714286,2.5109722319145824,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.005,0.3026785714285714,2.496513658602214,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.02,0.34285714285714286,2.482055085289849,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.035,0.48660714285714285,2.4675965119774776,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.05,0.39999999999999997,2.4531379386651126,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.065,0.48946428571428574,2.438679365352743,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.08,0.56875,2.4242207920403773,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.095,0.7057142857142857,2.409762218728006,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.11,0.7251785714285715,2.395303645415642,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.125,0.8976785714285714,2.3808450721032717,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.14,0.9530357142857142,2.366386498790904,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.155,1.08625,2.3519279254785315,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.17,1.1498214285714285,2.337469352166167,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.185,1.280357142857143,2.3230107788537993,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.2,1.373392857142857,2.308552205541433,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.215,1.5492857142857144,2.2940936322290613,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.23,1.4901785714285716,2.2796350589166963,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.245,1.6005357142857142,2.2651764856043246,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.26,1.7735714285714284,2.250717912291959,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.275,1.875,2.236259338979593,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.29,2.025,2.221800765667223,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.305,1.9714285714285715,2.2073421923548584,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.32,2.1285714285714286,2.1928836190424867,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.335,2.4125,2.1784250457301213,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.35,2.442857142857143,2.163966472417751,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.365,2.894642857142857,2.149507899105382,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.38,2.7785714285714285,2.135049325793015,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.395,3.1357142857142857,2.120590752480649,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.41,3.205357142857143,2.1061321791682803,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.425,3.414285714285714,2.09167360585591,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.44,3.1571428571428575,2.077215032543543,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.455,3.4375,2.0627564592311756,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.47,3.682142857142857,2.048297885918805,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.485,3.6750000000000003,2.0338393126064354,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.5,3.7642857142857147,2.0193807392940712,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.515,4.058928571428572,2.004922165981704,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.53,4.267857142857143,1.9904635926693337,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.545,4.275,1.9760050193569678,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.56,4.971428571428571,1.961546446044597,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.575,4.591071428571429,1.9470878727322294,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.59,4.9624999999999995,1.9326292994198617,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.605,4.760714285714286,1.9181707261074954,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.62,5.333928571428571,1.9037121527951237,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.635,5.583928571428571,1.8892535794827592,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.65,5.9624999999999995,1.8747950061703897,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.665,5.971428571428571,1.860336432858022,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.68,6.401785714285714,1.8458778595456544,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.695,6.2875000000000005,1.8314192862332863,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.71,6.828571428571428,1.8169607129209164,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.725,7.033928571428571,1.8025021396085514,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.74,7.748214285714285,1.7880435662961829,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.755,7.639285714285714,1.7735849929838152,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.77,7.373214285714285,1.7591264196714436,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.785,8.933928571428572,1.7446678463590772,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.8,8.20892857142857,1.7302092730467091,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.815,9.155357142857143,1.7157506997343406,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.83,9.016071428571427,1.701292126421972,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.845,9.839285714285714,1.6868335531096053,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.86,9.353571428571428,1.6723749797972363,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.875,9.591071428571428,1.6579164064848708,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.89,9.726785714285715,1.6434578331725023,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.905,10.2875,1.6289992598601324,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.92,10.717857142857143,1.6145406865477652,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.935,10.744642857142859,1.6000821132353966,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.95,10.769642857142857,1.5856235399230294,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.965,10.958928571428572,1.5711649666106622,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.98,11.096428571428572,1.5567063932982927,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,1.995,12.083928571428572,1.542247819985925,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,2.01,11.455357142857142,1.5277892466735565,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,30.01,2.025,11.366071428571429,1.5133306733611898,0.8659381241319607,1.2188474708145447,1.4422520757838586
26,56,3.595,39.007,1.29,0.005133928571428571,3.694623161860517,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.305,0.006446428571428571,3.670580061024117,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.32,0.009260714285714285,3.646536960187712,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.335,0.010271428571428572,3.6224938593513127,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.35,0.013148214285714286,3.598450758514907,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.365,0.014196428571428572,3.5744076576785044,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.38,0.016532142857142856,3.5503645568421023,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.395,0.023642857142857143,3.5263214560057006,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.41,0.025535714285714283,3.5022783551692984,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.425,0.028339285714285713,3.4782352543328945,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.44,0.03541071428571429,3.454192153496492,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.455,0.04217857142857143,3.4301490526600893,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.47,0.047089285714285715,3.4061059518236867,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.485,0.05664285714285715,3.382062850987282,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.5,0.06525,3.3580197501508824,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.515,0.07487500000000001,3.3339766493144816,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.53,0.09235714285714289,3.309933548478076,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.545,0.09882142857142857,3.2858904476416746,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.56,0.10841071428571432,3.261847346805272,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.575,0.12207142857142858,3.237804245968869,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.59,0.15096428571428572,3.213761145132466,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.605,0.15614285714285714,3.189718044296066,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.62,0.1776964285714286,3.1656749434596607,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.635,0.18232142857142858,3.141631842623261,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.65,0.19999999999999998,3.1175887417868577,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.665,0.24196428571428572,3.0935456409504547,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.68,0.26857142857142857,3.0695025401140517,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.695,0.29607142857142854,3.04545943927765,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.71,0.2883928571428571,3.0214163384412465,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.725,0.35517857142857145,2.997373237604846,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.74,0.3701785714285714,2.973330136768442,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.755,0.4310714285714286,2.949287035932041,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.77,0.4116071428571429,2.9252439350956356,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.785,0.49196428571428574,2.901200834259234,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.8,0.5341071428571429,2.877157733422832,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.815,0.5469642857142857,2.8531146325864283,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.83,0.5812499999999999,2.829071531750026,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.845,0.59375,2.8050284309136257,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.595,39.007,1.86,0.635,2.7809853300772214,0.7770690696671072,1.6548844561712857,1.8372930942280605
26,56,3.6,15.0,0.0501,0.10528571428571429,0.8709113466463396,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.0674,0.2835714285714286,0.8666670675689044,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.0847,0.8616071428571429,0.8624227884914711,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.102,1.1385714285714286,0.8581785094140398,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.1193,2.0339285714285715,0.8539342303366068,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.1366,3.7624999999999997,0.8496899512591721,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.1538,6.4375,0.8454702055868117,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.1711,9.153571428571428,0.8412259265093789,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.1884,13.551785714285714,0.8369816474319408,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.2057,21.75,0.8327373683545081,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.223,30.785714285714285,0.8284930892770738,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.2403,44.035714285714285,0.8242488101996449,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.2577,64.51785714285714,0.8199799977171367,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.2739999999999999,83.35714285714286,0.815981052690421,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.2902,111.05357142857143,0.8120066410687745,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.3065,143.51785714285714,0.808007696042059,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.3228,160.89285714285714,0.8040087510153489,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.3391,197.85714285714286,0.8000098059886331,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.3553,226.60714285714286,0.7960353943669898,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.3716,251.60714285714286,0.7920364493402744,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.3879,271.60714285714283,0.7880375043135607,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.4042,285.35714285714283,0.7840385592868417,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.4204,310.17857142857144,0.7800641476651976,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.4367,311.07142857142856,0.776065202638486,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.4519,341.60714285714283,0.7723361250675644,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.4672,345.89285714285717,0.7685825140915665,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.4826,334.64285714285717,0.7648043697104949,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.4979,344.2857142857143,0.7610507587345021,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.5132,337.14285714285717,0.7572971477585045,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.5285,346.9642857142857,0.753543536782509,0.9659258262890684,0.41572763964264947,0.7146954334762008
26,56,3.6,15.0,0.5439,331.60714285714283,0.7497653924014416,0.9659258262890684,0.41572763964264947,0.7146954334762008
