Z,A,E,Theta,omega,E_omega,cos_Theta,E_ela,E_inela
20,40,0.4,60.0,0.1725,0.091,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1775,0.08900000000000002,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1825,0.08700000000000002,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1875,0.085,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1925,0.08300000000000002,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.1975,0.08100000000000002,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2025,0.07900000000000001,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2075,0.07700000000000001,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2125,0.07500000000000001,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2175,0.07300000000000001,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2225,0.07100000000000002,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2275,0.06900000000000002,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2325,0.067,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2375,0.06500000000000003,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2425,0.063,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2475,0.06100000000000001,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2525,0.05900000000000001,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2575,0.05700000000000001,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2625,0.05500000000000002,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2675,0.053000000000000005,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2725,0.051000000000000004,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2775,0.049,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2825,0.04700000000000003,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2875,0.04500000000000004,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2925,0.04300000000000005,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.2975,0.040999999999999995,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,60.0,0.3025,0.03899999999999999,0.5000000000000001,0.07020191826741666,0.3488812973314496
20,40,0.4,90.0,0.0075,0.31400000000000006,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0125,0.31,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0175,0.306,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0225,0.30200000000000005,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0275,0.29800000000000004,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0325,0.2940000000000001,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0375,0.2900000000000001,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0425,0.28600000000000003,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0475,0.28200000000000003,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0525,0.278,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0575,0.274,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0625,0.27,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0675,0.26600000000000007,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0725,0.262,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0775,0.25800000000000006,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0825,0.254,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0875,0.25000000000000006,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0925,0.24600000000000005,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.0975,0.24200000000000005,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1025,0.23800000000000002,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1075,0.23400000000000004,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1125,0.23,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1175,0.22600000000000006,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1225,0.22200000000000003,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1275,0.21800000000000005,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1325,0.21400000000000002,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1375,0.21000000000000002,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1425,0.20600000000000007,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1475,0.20200000000000004,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1525,0.19800000000000004,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1575,0.19400000000000003,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1625,0.19000000000000003,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1675,0.18600000000000003,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1725,0.18200000000000005,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1775,0.17800000000000005,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1825,0.17400000000000004,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1875,0.17000000000000004,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1925,0.16600000000000004,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.1975,0.16200000000000003,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2025,0.15800000000000003,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2075,0.15400000000000005,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2125,0.15000000000000002,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2175,0.14600000000000005,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2225,0.14200000000000004,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2275,0.13800000000000004,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2325,0.13400000000000004,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2375,0.13000000000000006,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2425,0.12600000000000003,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2475,0.12200000000000004,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2525,0.11800000000000004,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2575,0.11400000000000003,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2625,0.11000000000000004,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2675,0.10600000000000002,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2725,0.10200000000000002,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2775,0.09800000000000002,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2825,0.09400000000000007,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2875,0.09000000000000005,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2925,0.08600000000000006,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,90.0,0.2975,0.08200000000000003,6.123233995736766e-17,0.11944131325723928,0.35651340355487215
20,40,0.4,140.0,0.0475,0.4980245329595518,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.0525,0.4909603551870759,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.0575,0.48389617741459995,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.0625,0.4768319996421241,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.0675,0.4697678218696482,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.0725,0.46270364409717224,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.0775,0.4556394663246964,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.0825,0.4485752885522204,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.0875,0.44151111077974453,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.0925,0.4344469330072686,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.0975,0.4273827552347927,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1025,0.4203185774623168,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1075,0.41325439968984096,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1125,0.40619022191736504,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1175,0.39912604414488906,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1225,0.39206186637241314,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1275,0.3849976885999373,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1325,0.37793351082746135,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1375,0.3708693330549854,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1425,0.36380515528250956,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1475,0.3567409775100337,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1525,0.3496767997375577,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1575,0.3426126219650818,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1625,0.3355484441926058,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1675,0.32848426642012996,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1725,0.3214200886476541,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1775,0.31435591087517817,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1825,0.30729173310270225,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1875,0.3002275553302263,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1925,0.2931633775577504,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.1975,0.2860991997852745,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2025,0.27903502201279856,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2075,0.27197084424032264,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2125,0.2649066664678467,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2175,0.25784248869537085,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2225,0.25077831092289493,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2275,0.243714133150419,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2325,0.23664995537794306,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2375,0.22958577760546722,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2425,0.22252159983299125,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2475,0.21545742206051532,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2525,0.20839324428803946,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2575,0.20132906651556348,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2625,0.19426488874308762,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2675,0.1872007109706117,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2725,0.18013653319813577,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2775,0.17307235542565985,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2825,0.16600817765318404,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2875,0.1589439998807081,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2925,0.1518798221082322,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.2975,0.14481564433575622,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.3025,0.1377514665632803,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.3075,0.13068728879080443,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.3125,0.12362311101832851,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.4,140.0,0.3175,0.1165589332458526,-0.7660444431189779,0.1716702364409675,0.36460888664834995
20,40,0.408,45.5,0.0187,0.09501179510098347,0.7009092642998509,0.04689891313183418,0.3460463821549716
20,40,0.408,45.5,0.0469,0.08812935836364026,0.7009092642998509,0.04689891313183418,0.3460463821549716
20,40,0.408,45.5,0.0751,0.08124692162629699,0.7009092642998509,0.04689891313183418,0.3460463821549716
20,40,0.408,45.5,0.1084,0.07311978888326398,0.7009092642998509,0.04689891313183418,0.3460463821549716
20,40,0.408,45.5,0.1411,0.06513909096442973,0.7009092642998509,0.04689891313183418,0.3460463821549716
20,40,0.408,45.5,0.1677,0.058647147091616586,0.7009092642998509,0.04689891313183418,0.3460463821549716
20,40,0.408,45.5,0.1962,0.05169149294217393,0.7009092642998509,0.04689891313183418,0.3460463821549716
20,40,0.44,140.0,0.0875,0.547826986255507,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.0925,0.5400563907057834,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.0975,0.5322857951560599,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1025,0.5245151996063364,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1075,0.5167446040566129,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1125,0.5089740085068895,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1175,0.5012034129571659,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1225,0.4934328174074424,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1275,0.485662221857719,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1325,0.4778916263079954,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1375,0.47012103075827194,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1425,0.46235043520854846,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1475,0.4545798396588249,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1525,0.4468092441091014,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1575,0.4390386485593778,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1625,0.4312680530096544,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1675,0.42349745745993084,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1725,0.4157268619102074,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1775,0.4079562663604839,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1825,0.4001856708107604,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1875,0.3924150752610369,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1925,0.3846444797113134,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.1975,0.37687388416158984,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2025,0.36910328861186636,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2075,0.3613326930621429,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2125,0.3535620975124194,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2175,0.34579150196269587,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2225,0.33802090641297233,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2275,0.3302503108632489,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2325,0.3224797153135253,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2375,0.3147091197638019,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2425,0.30693852421407836,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2475,0.2991679286643548,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2525,0.29139733311463134,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2575,0.2836267375649078,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2625,0.2758561420151843,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2675,0.26808554646546084,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2725,0.2603149509157373,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2775,0.25254435536601383,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2825,0.2447737598162904,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2875,0.23700316426656687,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2925,0.22923256871684333,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.2975,0.2214619731671198,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.3025,0.21369137761739632,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.3075,0.20592078206767284,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.3125,0.1981501865179493,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.3175,0.19037959096822582,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.3225,0.18260899541850228,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.3275,0.1748383998687788,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.3325,0.16706780431905527,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.3375,0.15929720876933176,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.3425,0.15152661321960825,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.3475,0.14375601766988486,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.3525,0.13598542212016132,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.44,140.0,0.3575,0.12821482657043784,-0.7660444431189779,0.1991729684470807,0.3841719154127324
20,40,0.471,45.5,0.0165,0.1280524084919261,0.7009092642998509,0.06141061165638312,0.3553410007437345
20,40,0.471,45.5,0.0362,0.12250206207324418,0.7009092642998509,0.06141061165638312,0.3553410007437345
20,40,0.471,45.5,0.0632,0.11489498830144661,0.7009092642998509,0.06141061165638312,0.3553410007437345
20,40,0.471,45.5,0.0895,0.10748513496076967,0.7009092642998509,0.06141061165638312,0.3553410007437345
20,40,0.471,45.5,0.1147,0.10038519944042527,0.7009092642998509,0.06141061165638312,0.3553410007437345
20,40,0.471,45.5,0.1373,0.09401779694995761,0.7009092642998509,0.06141061165638312,0.3553410007437345
20,40,0.471,45.5,0.1619,0.08708690751343096,0.7009092642998509,0.06141061165638312,0.3553410007437345
20,40,0.471,45.5,0.1845,0.08071950502296332,0.7009092642998509,0.06141061165638312,0.3553410007437345
20,40,0.471,45.5,0.2079,0.07412670775407211,0.7009092642998509,0.06141061165638312,0.3553410007437345
20,40,0.471,45.5,0.2321,0.06730851570675717,0.7009092642998509,0.06141061165638312,0.3553410007437345
20,40,0.471,45.5,0.2574,0.060180405839109816,0.7009092642998509,0.06141061165638312,0.3553410007437345
20,40,0.471,45.5,0.2833,0.05288324988764473,0.7009092642998509,0.06141061165638312,0.3553410007437345
20,40,0.48,60.0,0.0075,0.22679999999999995,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0125,0.2243999999999999,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0175,0.22199999999999992,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0225,0.21959999999999993,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0275,0.21719999999999995,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0325,0.2147999999999999,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0375,0.21239999999999995,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0425,0.20999999999999994,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0475,0.20759999999999995,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0525,0.20519999999999997,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0575,0.20279999999999992,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0625,0.20039999999999994,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0675,0.1979999999999999,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0725,0.19559999999999994,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0775,0.19319999999999993,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0825,0.19079999999999991,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0875,0.1883999999999999,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0925,0.18599999999999994,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.0975,0.18359999999999999,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1025,0.18119999999999997,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1075,0.17879999999999996,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1125,0.17639999999999995,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1175,0.174,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1225,0.17159999999999995,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1275,0.1692,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1325,0.16679999999999995,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1375,0.16439999999999996,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1425,0.162,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1475,0.1596,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1525,0.15719999999999995,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1575,0.1548,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1625,0.15239999999999995,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1675,0.14999999999999997,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1725,0.1476,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1775,0.1452,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1825,0.14279999999999998,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1875,0.14039999999999997,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1925,0.13799999999999996,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.1975,0.13559999999999994,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2025,0.13319999999999999,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2075,0.13079999999999997,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2125,0.12839999999999996,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2175,0.126,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2225,0.12359999999999996,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2275,0.12119999999999995,0.5000000000000001,0.09766270759683611,0.36689188433073067
20,40,0.48,60.0,0.2325,0.11879999999999993,0.5000000000000001,0.09766270759683611,0.36689188433073067
